,game_date,home_team,away_team,city,distance_from_last_location_home_team,distance_from_last_location_away_team
45394,2018-08-05,NYN,ATL,New York,0.0,1201.1574660257609
45395,2018-08-05,PHI,MIA,Philadelphia,1071.8284253498955,1640.6391021580625
45396,2018-08-05,PIT,SLN,Pittsburgh,330.73691421020663,507.4685719603499
45397,2018-08-05,WAS,CIN,Washington,647.8501040029961,647.8501040029961
45398,2018-08-05,BOS,NYA,Boston,6607.42959841644,693.4793147463248
45399,2018-08-05,CLE,ANA,Cleveland,3260.188257755617,3474.5850359737688
45400,2018-08-05,MIN,KCA,Minneapolis,1511.137712694077,661.7636302695871
45401,2018-08-05,OAK,DET,Oakland,0.0,3353.596216190899
45402,2018-08-05,SEA,TOR,Seattle,0.0,3334.1735367384895
45403,2018-08-05,TBA,CHA,St. Petersburg,0.0,7922.845523019674
45404,2018-08-05,TEX,BAL,Arlington,0.0,1980.102843370817
45405,2018-08-06,ARI,PHI,Phoenix,0.0,2561.969410841943
45406,2018-08-06,COL,PIT,Denver,942.6026077710117,1861.7701089284253
45407,2018-08-06,MIA,SLN,Miami,0.0,1753.0763004355238
45408,2018-08-06,NYN,CIN,New York,0.0,915.4415067782049
45409,2018-08-06,SFN,HOU,San Francisco,559.3369112665672,2362.5298722750576
45410,2018-08-06,ANA,DET,Anaheim,590.7929464473488,3175.703804799806
45411,2018-08-06,CHA,NYA,Chicago,664.9567606340247,702.4693684489885
45412,2018-08-06,CLE,MIN,Cleveland,3260.188257755617,496.24153962192827
45413,2018-08-06,KCA,CHN,Kansas City,0.0,1998.1823502077543
45414,2018-08-06,TEX,SEA,Arlington,0.0,2688.6517471925995
45415,2018-08-07,ARI,PHI,Phoenix,0.0,2561.969410841943
45416,2018-08-07,COL,PIT,Denver,942.6026077710117,1861.7701089284253
45417,2018-08-07,MIA,SLN,Miami,0.0,1753.0763004355238
45418,2018-08-07,MIL,SDN,Milwaukee,2797.1600259564802,2797.1600259564802
45419,2018-08-07,NYN,CIN,New York,0.0,915.4415067782049
45420,2018-08-07,SFN,HOU,San Francisco,559.3369112665672,2362.5298722750576
45421,2018-08-07,WAS,ATL,Washington,647.8501040029961,872.4315734020432
45422,2018-08-07,WAS,ATL,Washington,647.8501040029961,872.4315734020432
45423,2018-08-07,ANA,DET,Anaheim,590.7929464473488,3175.703804799806
45424,2018-08-07,CHA,NYA,Chicago,664.9567606340247,702.4693684489885
45425,2018-08-07,CLE,MIN,Cleveland,3260.188257755617,496.24153962192827
45426,2018-08-07,KCA,CHN,Kansas City,0.0,1998.1823502077543
45427,2018-08-07,OAK,LAN,Oakland,0.0,552.4822212167869
45428,2018-08-07,TBA,BAL,St. Petersburg,0.0,7149.567186517731
45429,2018-08-07,TEX,SEA,Arlington,0.0,2688.6517471925995
45430,2018-08-07,TOR,BOS,Toronto,0.0,6864.0681511021585
45431,2018-08-08,ARI,PHI,Phoenix,0.0,2561.969410841943
45432,2018-08-08,COL,PIT,Denver,942.6026077710117,1861.7701089284253
45433,2018-08-08,MIA,SLN,Miami,0.0,1753.0763004355238
45434,2018-08-08,MIL,SDN,Milwaukee,2797.1600259564802,2797.1600259564802
45435,2018-08-08,NYN,CIN,New York,0.0,915.4415067782049
45436,2018-08-08,WAS,ATL,Washington,647.8501040029961,872.4315734020432
45437,2018-08-08,ANA,DET,Anaheim,590.7929464473488,3175.703804799806
45438,2018-08-08,CHA,NYA,Chicago,664.9567606340247,702.4693684489885
45439,2018-08-08,CLE,MIN,Cleveland,3260.188257755617,496.24153962192827
45440,2018-08-08,KCA,CHN,Kansas City,0.0,1998.1823502077543
45441,2018-08-08,OAK,LAN,Oakland,0.0,552.4822212167869
45442,2018-08-08,TBA,BAL,St. Petersburg,0.0,7149.567186517731
45443,2018-08-08,TEX,SEA,Arlington,0.0,2688.6517471925995
45444,2018-08-08,TOR,BOS,Toronto,0.0,6864.0681511021585
45445,2018-08-09,COL,LAN,Denver,942.6026077710117,1337.6087960080174
45446,2018-08-09,MIL,SDN,Milwaukee,2797.1600259564802,2797.1600259564802
45447,2018-08-09,SFN,PIT,San Francisco,559.3369112665672,3366.816919261201
45448,2018-08-09,WAS,ATL,Washington,647.8501040029961,872.4315734020432
45449,2018-08-09,CLE,MIN,Cleveland,3260.188257755617,496.24153962192827
45450,2018-08-09,HOU,SEA,Houston,369.27131612542723,3042.576391131159
45451,2018-08-09,NYA,TEX,New York,551.2472669034609,2236.777011410713
45452,2018-08-09,TBA,BAL,St. Petersburg,0.0,7149.567186517731
45453,2018-08-09,TOR,BOS,Toronto,0.0,6864.0681511021585
45454,2018-08-10,ATL,MIL,Atlanta,0.0,3043.8850912547364
45455,2018-08-10,CHN,WAS,Chicago,1911.921733357871,405.5294155055259
45456,2018-08-10,CIN,ARI,Cincinnati,0.0,2543.8372888924696
45457,2018-08-10,COL,LAN,Denver,942.6026077710117,1337.6087960080174
45458,2018-08-10,MIA,NYN,Miami,0.0,1753.0763004355238
45459,2018-08-10,SDN,PHI,San Diego,0.0,3043.8850912547364
45460,2018-08-10,SFN,PIT,San Francisco,559.3369112665672,3366.816919261201
45461,2018-08-10,ANA,OAK,Anaheim,590.7929464473488,590.7929464473488
45462,2018-08-10,BAL,BOS,Baltimore,0.0,7149.567186517731
45463,2018-08-10,CHA,CLE,Chicago,664.9567606340247,2796.4910207211624
45464,2018-08-10,DET,MIN,Detroit,0.0,639.1710360761112
45465,2018-08-10,HOU,SEA,Houston,369.27131612542723,3042.576391131159
45466,2018-08-10,KCA,SLN,Kansas City,0.0,1764.1424387549164
45467,2018-08-10,NYA,TEX,New York,551.2472669034609,2236.777011410713
45468,2018-08-10,TOR,TBA,Toronto,0.0,6864.0681511021585
45469,2018-08-11,ATL,MIL,Atlanta,0.0,3043.8850912547364
45470,2018-08-11,CHN,WAS,Chicago,1911.921733357871,405.5294155055259
45471,2018-08-11,CIN,ARI,Cincinnati,0.0,2543.8372888924696
45472,2018-08-11,COL,LAN,Denver,942.6026077710117,1337.6087960080174
45473,2018-08-11,MIA,NYN,Miami,0.0,1753.0763004355238
45474,2018-08-11,SDN,PHI,San Diego,0.0,3043.8850912547364
45475,2018-08-11,SFN,PIT,San Francisco,559.3369112665672,3366.816919261201
45476,2018-08-11,ANA,OAK,Anaheim,590.7929464473488,590.7929464473488
45477,2018-08-11,BAL,BOS,Baltimore,0.0,7149.567186517731
45478,2018-08-11,BAL,BOS,Baltimore,0.0,7149.567186517731
45479,2018-08-11,CHA,CLE,Chicago,664.9567606340247,2796.4910207211624
45480,2018-08-11,DET,MIN,Detroit,0.0,639.1710360761112
45481,2018-08-11,HOU,SEA,Houston,369.27131612542723,3042.576391131159
45482,2018-08-11,KCA,SLN,Kansas City,0.0,1764.1424387549164
45483,2018-08-11,NYA,TEX,New York,551.2472669034609,2236.777011410713
45484,2018-08-11,TOR,TBA,Toronto,0.0,6864.0681511021585
45485,2018-08-12,ATL,MIL,Atlanta,0.0,3043.8850912547364
45486,2018-08-12,CHN,WAS,Chicago,1911.921733357871,405.5294155055259
45487,2018-08-12,CIN,ARI,Cincinnati,0.0,2543.8372888924696
45488,2018-08-12,COL,LAN,Denver,942.6026077710117,1337.6087960080174
45489,2018-08-12,MIA,NYN,Miami,0.0,1753.0763004355238
45490,2018-08-12,SDN,PHI,San Diego,0.0,3043.8850912547364
45491,2018-08-12,SFN,PIT,San Francisco,559.3369112665672,3366.816919261201
45492,2018-08-12,ANA,OAK,Anaheim,590.7929464473488,590.7929464473488
45493,2018-08-12,BAL,BOS,Baltimore,0.0,7149.567186517731
45494,2018-08-12,CHA,CLE,Chicago,664.9567606340247,2796.4910207211624
45495,2018-08-12,DET,MIN,Detroit,0.0,639.1710360761112
45496,2018-08-12,HOU,SEA,Houston,369.27131612542723,3042.576391131159
45497,2018-08-12,KCA,SLN,Kansas City,0.0,1764.1424387549164
45498,2018-08-12,NYA,TEX,New York,551.2472669034609,2236.777011410713
45499,2018-08-12,TOR,TBA,Toronto,0.0,6864.0681511021585
45500,2018-08-13,ATL,MIA,Atlanta,0.0,972.4494372160073
45501,2018-08-13,ATL,MIA,Atlanta,0.0,972.4494372160073
45502,2018-08-13,CIN,CLE,Cincinnati,0.0,3172.6536799497744
45503,2018-08-13,LAN,SFN,Los Angeles,0.0,0.0
45504,2018-08-13,SDN,ANA,San Diego,0.0,730.9094958716905
45505,2018-08-13,SLN,WAS,St. Louis,1405.7827860344305,495.5592054504111
45506,2018-08-13,DET,CHA,Detroit,0.0,1037.2899349470083
45507,2018-08-13,KCA,TOR,Kansas City,0.0,1365.4101499105916
45508,2018-08-13,NYA,NYN,New York,551.2472669034609,0.0
45509,2018-08-13,OAK,SEA,Oakland,0.0,1088.5959671863218
45510,2018-08-13,TEX,ARI,Arlington,0.0,1398.2893664891412
45511,2018-08-14,ATL,MIA,Atlanta,0.0,972.4494372160073
45512,2018-08-14,CHN,MIL,Chicago,1911.921733357871,2792.0553770412857
45513,2018-08-14,CIN,CLE,Cincinnati,0.0,3172.6536799497744
45514,2018-08-14,LAN,SFN,Los Angeles,0.0,0.0
45515,2018-08-14,PHI,BOS,Philadelphia,1071.8284253498955,7020.7954041959365
45516,2018-08-14,SDN,ANA,San Diego,0.0,730.9094958716905
45517,2018-08-14,SLN,WAS,St. Louis,1405.7827860344305,495.5592054504111
45518,2018-08-14,BAL,NYN,Baltimore,0.0,272.73605892878385
45519,2018-08-14,DET,CHA,Detroit,0.0,1037.2899349470083
45520,2018-08-14,HOU,COL,Houston,369.27131612542723,1635.2565051761562
45521,2018-08-14,KCA,TOR,Kansas City,0.0,1365.4101499105916
45522,2018-08-14,MIN,PIT,Minneapolis,1511.137712694077,874.4497225862725
45523,2018-08-14,NYA,TBA,New York,551.2472669034609,6896.363111635772
45524,2018-08-14,OAK,SEA,Oakland,0.0,1088.5959671863218
45525,2018-08-14,TEX,ARI,Arlington,0.0,1398.2893664891412
45526,2018-08-15,ATL,MIA,Atlanta,0.0,972.4494372160073
45527,2018-08-15,CHN,MIL,Chicago,1911.921733357871,2792.0553770412857
45528,2018-08-15,CIN,CLE,Cincinnati,0.0,3172.6536799497744
45529,2018-08-15,LAN,SFN,Los Angeles,0.0,0.0
45530,2018-08-15,PHI,BOS,Philadelphia,1071.8284253498955,7020.7954041959365
45531,2018-08-15,SDN,ANA,San Diego,0.0,730.9094958716905
45532,2018-08-15,SLN,WAS,St. Louis,1405.7827860344305,495.5592054504111
45533,2018-08-15,BAL,NYN,Baltimore,0.0,272.73605892878385
45534,2018-08-15,DET,CHA,Detroit,0.0,1037.2899349470083
45535,2018-08-15,HOU,COL,Houston,369.27131612542723,1635.2565051761562
45536,2018-08-15,KCA,TOR,Kansas City,0.0,1365.4101499105916
45537,2018-08-15,MIN,PIT,Minneapolis,1511.137712694077,874.4497225862725
45538,2018-08-15,NYA,TBA,New York,551.2472669034609,6896.363111635772
45539,2018-08-15,OAK,SEA,Oakland,0.0,1088.5959671863218
45540,2018-08-16,ATL,COL,Atlanta,0.0,2561.969410841943
45541,2018-08-16,PHI,NYN,Philadelphia,1071.8284253498955,129.60181091014726
45542,2018-08-16,PHI,NYN,Philadelphia,1071.8284253498955,129.60181091014726
45543,2018-08-16,PIT,CHN,Pittsburgh,330.73691421020663,1626.8677705316793
45544,2018-08-16,SDN,ARI,San Diego,0.0,481.91831795421524
45545,2018-08-16,SLN,WAS,St. Louis,1405.7827860344305,495.5592054504111
45546,2018-08-16,KCA,TOR,Kansas City,0.0,1365.4101499105916
45547,2018-08-16,MIN,DET,Minneapolis,1511.137712694077,874.4497225862725
45548,2018-08-16,NYA,TBA,New York,551.2472669034609,6896.363111635772
45549,2018-08-16,TEX,ANA,Arlington,0.0,2349.8221185767593
45550,2018-08-17,ATL,COL,Atlanta,0.0,2561.969410841943
45551,2018-08-17,CIN,SFN,Cincinnati,0.0,3052.3320812157895
45552,2018-08-17,PHI,NYN,Philadelphia,1071.8284253498955,129.60181091014726
45553,2018-08-17,PIT,CHN,Pittsburgh,330.73691421020663,1626.8677705316793
45554,2018-08-17,SDN,ARI,San Diego,0.0,481.91831795421524
45555,2018-08-17,SLN,MIL,St. Louis,1405.7827860344305,2518.2221850153924
45556,2018-08-17,WAS,MIA,Washington,647.8501040029961,1484.7952207347034
45557,2018-08-17,BOS,TBA,Boston,6607.42959841644,6607.42959841644
45558,2018-08-17,CHA,KCA,Chicago,664.9567606340247,664.9567606340247
45559,2018-08-17,CLE,BAL,Cleveland,3260.188257755617,496.24153962192827
45560,2018-08-17,MIN,DET,Minneapolis,1511.137712694077,874.4497225862725
45561,2018-08-17,NYA,TOR,New York,551.2472669034609,551.2472669034609
45562,2018-08-17,OAK,HOU,Oakland,0.0,2349.8221185767593
45563,2018-08-17,SEA,LAN,Seattle,0.0,1543.163181189986
45564,2018-08-17,TEX,ANA,Arlington,0.0,2349.8221185767593
45565,2018-08-18,ATL,COL,Atlanta,0.0,2561.969410841943
45566,2018-08-18,CIN,SFN,Cincinnati,0.0,3052.3320812157895
45567,2018-08-18,PHI,NYN,Philadelphia,1071.8284253498955,129.60181091014726
45568,2018-08-18,PIT,CHN,Pittsburgh,330.73691421020663,1626.8677705316793
45569,2018-08-18,SDN,ARI,San Diego,0.0,481.91831795421524
45570,2018-08-18,SLN,MIL,St. Louis,1405.7827860344305,2518.2221850153924
45571,2018-08-18,WAS,MIA,Washington,647.8501040029961,1484.7952207347034
45572,2018-08-18,BOS,TBA,Boston,6607.42959841644,6607.42959841644
45573,2018-08-18,CHA,KCA,Chicago,664.9567606340247,664.9567606340247
45574,2018-08-18,CLE,BAL,Cleveland,3260.188257755617,496.24153962192827
45575,2018-08-18,MIN,DET,Minneapolis,1511.137712694077,874.4497225862725
45576,2018-08-18,NYA,TOR,New York,551.2472669034609,551.2472669034609
45577,2018-08-18,OAK,HOU,Oakland,0.0,2349.8221185767593
45578,2018-08-18,SEA,LAN,Seattle,0.0,1543.163181189986
45579,2018-08-18,TEX,ANA,Arlington,0.0,2349.8221185767593
45580,2018-08-19,ATL,COL,Atlanta,0.0,2561.969410841943
45581,2018-08-19,CIN,SFN,Cincinnati,0.0,3052.3320812157895
45582,2018-08-19,PHI,NYN,Williamsport,1057.2551817205385,259.13417860171916
45583,2018-08-19,PIT,CHN,Pittsburgh,330.73691421020663,1626.8677705316793
45584,2018-08-19,SDN,ARI,San Diego,0.0,481.91831795421524
45585,2018-08-19,SLN,MIL,St. Louis,1405.7827860344305,2518.2221850153924
45586,2018-08-19,WAS,MIA,Washington,647.8501040029961,1484.7952207347034
45587,2018-08-19,BOS,TBA,Boston,6607.42959841644,6607.42959841644
45588,2018-08-19,CHA,KCA,Chicago,664.9567606340247,664.9567606340247
45589,2018-08-19,CLE,BAL,Cleveland,3260.188257755617,496.24153962192827
45590,2018-08-19,MIN,DET,Minneapolis,1511.137712694077,874.4497225862725
45591,2018-08-19,NYA,TOR,New York,551.2472669034609,551.2472669034609
45592,2018-08-19,OAK,HOU,Oakland,0.0,2349.8221185767593
45593,2018-08-19,SEA,LAN,Seattle,0.0,1543.163181189986
45594,2018-08-19,TEX,ANA,Arlington,0.0,2349.8221185767593
45595,2018-08-20,LAN,SLN,Los Angeles,0.0,3944.275348966509
45596,2018-08-20,MIL,CIN,Milwaukee,2797.1600259564802,522.3574047614876
45597,2018-08-20,NYN,SFN,New York,0.0,3944.275348966509
45598,2018-08-20,PIT,ATL,Pittsburgh,330.73691421020663,839.1684088950178
45599,2018-08-20,BOS,CLE,Boston,6607.42959841644,4010.9713255337056
45600,2018-08-20,MIN,CHA,Minneapolis,1511.137712694077,661.7636302695871
45601,2018-08-20,OAK,TEX,Oakland,0.0,2349.8221185767593
45602,2018-08-20,SEA,HOU,Seattle,0.0,2688.6517471925995
45603,2018-08-20,TBA,KCA,St. Petersburg,0.0,7922.845523019674
45604,2018-08-20,TOR,BAL,Toronto,0.0,536.9665792494985
45605,2018-08-21,ARI,ANA,Phoenix,0.0,1041.6638382813173
45606,2018-08-21,COL,SDN,Denver,942.6026077710117,1341.7345000813878
45607,2018-08-21,LAN,SLN,Los Angeles,0.0,3944.275348966509
45608,2018-08-21,MIA,NYA,Miami,0.0,1984.863769090737
45609,2018-08-21,MIL,CIN,Milwaukee,2797.1600259564802,522.3574047614876
45610,2018-08-21,NYN,SFN,New York,0.0,3944.275348966509
45611,2018-08-21,PIT,ATL,Pittsburgh,330.73691421020663,839.1684088950178
45612,2018-08-21,WAS,PHI,Washington,647.8501040029961,872.4315734020432
45613,2018-08-21,BOS,CLE,Boston,6607.42959841644,4010.9713255337056
45614,2018-08-21,CHA,MIN,Chicago,664.9567606340247,974.7987348037739
45615,2018-08-21,DET,CHN,Detroit,0.0,1855.1302057037144
45616,2018-08-21,OAK,TEX,Oakland,0.0,2349.8221185767593
45617,2018-08-21,SEA,HOU,Seattle,0.0,2688.6517471925995
45618,2018-08-21,TBA,KCA,St. Petersburg,0.0,7922.845523019674
45619,2018-08-21,TOR,BAL,Toronto,0.0,536.9665792494985
45620,2018-08-22,ARI,ANA,Phoenix,0.0,1041.6638382813173
45621,2018-08-22,COL,SDN,Denver,942.6026077710117,1341.7345000813878
45622,2018-08-22,LAN,SLN,Los Angeles,0.0,3944.275348966509
45623,2018-08-22,MIA,NYA,Miami,0.0,1984.863769090737
45624,2018-08-22,MIL,CIN,Milwaukee,2797.1600259564802,522.3574047614876
45625,2018-08-22,NYN,SFN,New York,0.0,3944.275348966509
45626,2018-08-22,PIT,ATL,Pittsburgh,330.73691421020663,839.1684088950178
45627,2018-08-22,WAS,PHI,Washington,647.8501040029961,872.4315734020432
45628,2018-08-22,BOS,CLE,Boston,6607.42959841644,4010.9713255337056
45629,2018-08-22,CHA,MIN,Chicago,664.9567606340247,974.7987348037739
45630,2018-08-22,DET,CHN,Detroit,0.0,1855.1302057037144
45631,2018-08-22,OAK,TEX,Oakland,0.0,2349.8221185767593
45632,2018-08-22,SEA,HOU,Seattle,0.0,2688.6517471925995
45633,2018-08-22,TBA,KCA,St. Petersburg,0.0,7922.845523019674
45634,2018-08-22,TOR,BAL,Toronto,0.0,536.9665792494985
45635,2018-08-23,CHN,CIN,Chicago,1911.921733357871,405.5294155055259
45636,2018-08-23,COL,SDN,Denver,942.6026077710117,1341.7345000813878
45637,2018-08-23,MIA,ATL,Miami,0.0,972.4494372160073
45638,2018-08-23,NYN,SFN,New York,0.0,3944.275348966509
45639,2018-08-23,WAS,PHI,Washington,647.8501040029961,872.4315734020432
45640,2018-08-23,BOS,CLE,Boston,6607.42959841644,4010.9713255337056
45641,2018-08-23,DET,CHA,Detroit,0.0,1037.2899349470083
45642,2018-08-23,MIN,OAK,Minneapolis,1511.137712694077,2537.4425377612374
45643,2018-08-23,TBA,KCA,St. Petersburg,0.0,7922.845523019674
45644,2018-08-24,ARI,SEA,Phoenix,0.0,1792.4551436881254
45645,2018-08-24,CHN,CIN,Chicago,1911.921733357871,405.5294155055259
45646,2018-08-24,COL,SLN,Denver,942.6026077710117,2625.182512547208
45647,2018-08-24,LAN,SDN,Los Angeles,0.0,179.0589265853951
45648,2018-08-24,MIA,ATL,Miami,0.0,972.4494372160073
45649,2018-08-24,MIL,PIT,Milwaukee,2797.1600259564802,407.1234423470041
45650,2018-08-24,NYN,WAS,New York,0.0,915.4415067782049
45651,2018-08-24,SFN,TEX,San Francisco,559.3369112665672,2362.5298722750576
45652,2018-08-24,ANA,HOU,Anaheim,590.7929464473488,1938.5131194406656
45653,2018-08-24,BAL,NYA,Baltimore,0.0,536.9665792494985
45654,2018-08-24,DET,CHA,Detroit,0.0,1037.2899349470083
45655,2018-08-24,KCA,CLE,Kansas City,0.0,2423.5598623823344
45656,2018-08-24,MIN,OAK,Minneapolis,1511.137712694077,2537.4425377612374
45657,2018-08-24,TBA,BOS,St. Petersburg,0.0,0.0
45658,2018-08-24,TOR,PHI,Toronto,0.0,1182.0020721300505
45659,2018-08-25,ARI,SEA,Phoenix,0.0,1792.4551436881254
45660,2018-08-25,CHN,CIN,Chicago,1911.921733357871,405.5294155055259
45661,2018-08-25,COL,SLN,Denver,942.6026077710117,2625.182512547208
45662,2018-08-25,LAN,SDN,Los Angeles,0.0,179.0589265853951
45663,2018-08-25,MIA,ATL,Miami,0.0,972.4494372160073
45664,2018-08-25,MIL,PIT,Milwaukee,2797.1600259564802,407.1234423470041
45665,2018-08-25,NYN,WAS,New York,0.0,915.4415067782049
45666,2018-08-25,SFN,TEX,San Francisco,559.3369112665672,2362.5298722750576
45667,2018-08-25,ANA,HOU,Anaheim,590.7929464473488,1938.5131194406656
45668,2018-08-25,BAL,NYA,Baltimore,0.0,536.9665792494985
45669,2018-08-25,BAL,NYA,Baltimore,0.0,536.9665792494985
45670,2018-08-25,DET,CHA,Detroit,0.0,1037.2899349470083
45671,2018-08-25,KCA,CLE,Kansas City,0.0,2423.5598623823344
45672,2018-08-25,MIN,OAK,Minneapolis,1511.137712694077,2537.4425377612374
45673,2018-08-25,TBA,BOS,St. Petersburg,0.0,0.0
45674,2018-08-25,TOR,PHI,Toronto,0.0,1182.0020721300505
45675,2018-08-26,ARI,SEA,Phoenix,0.0,1792.4551436881254
45676,2018-08-26,CHN,CIN,Chicago,1911.921733357871,405.5294155055259
45677,2018-08-26,COL,SLN,Denver,942.6026077710117,2625.182512547208
45678,2018-08-26,LAN,SDN,Los Angeles,0.0,179.0589265853951
45679,2018-08-26,MIA,ATL,Miami,0.0,972.4494372160073
45680,2018-08-26,MIL,PIT,Milwaukee,2797.1600259564802,407.1234423470041
45681,2018-08-26,NYN,WAS,New York,0.0,915.4415067782049
45682,2018-08-26,SFN,TEX,San Francisco,559.3369112665672,2362.5298722750576
45683,2018-08-26,ANA,HOU,Anaheim,590.7929464473488,1938.5131194406656
45684,2018-08-26,BAL,NYA,Baltimore,0.0,536.9665792494985
45685,2018-08-26,DET,CHA,Detroit,0.0,1037.2899349470083
45686,2018-08-26,KCA,CLE,Kansas City,0.0,2423.5598623823344
45687,2018-08-26,MIN,OAK,Minneapolis,1511.137712694077,2537.4425377612374
45688,2018-08-26,TBA,BOS,St. Petersburg,0.0,0.0
45689,2018-08-26,TOR,PHI,Toronto,0.0,1182.0020721300505
45690,2018-08-27,CHN,NYN,Chicago,1911.921733357871,1146.7355698523086
45691,2018-08-27,PHI,WAS,Philadelphia,1071.8284253498955,808.9772041838952
45692,2018-08-27,SFN,ARI,San Francisco,559.3369112665672,1052.42576183561
45693,2018-08-27,ANA,COL,Anaheim,590.7929464473488,543.1773620854805
45694,2018-08-27,BAL,TOR,Baltimore,0.0,536.9665792494985
45695,2018-08-27,HOU,OAK,Houston,369.27131612542723,2635.498135377761
45696,2018-08-27,NYA,CHA,New York,551.2472669034609,1764.1424387549164
45697,2018-08-28,ATL,TBA,Atlanta,0.0,8031.943293392625
45698,2018-08-28,CHN,NYN,Chicago,1911.921733357871,1146.7355698523086
45699,2018-08-28,CIN,MIL,Cincinnati,0.0,3013.707477296857
45700,2018-08-28,PHI,WAS,Philadelphia,1071.8284253498955,808.9772041838952
45701,2018-08-28,SDN,SEA,San Diego,0.0,1709.5638596003644
45702,2018-08-28,SFN,ARI,San Francisco,559.3369112665672,1052.42576183561
45703,2018-08-28,SLN,PIT,St. Louis,1405.7827860344305,731.7843239217964
45704,2018-08-28,ANA,COL,Anaheim,590.7929464473488,543.1773620854805
45705,2018-08-28,BAL,TOR,Baltimore,0.0,536.9665792494985
45706,2018-08-28,BOS,MIA,Boston,6607.42959841644,2020.2904569689592
45707,2018-08-28,CLE,MIN,Cleveland,3260.188257755617,496.24153962192827
45708,2018-08-28,HOU,OAK,Houston,369.27131612542723,2635.498135377761
45709,2018-08-28,KCA,DET,Kansas City,0.0,1037.2899349470083
45710,2018-08-28,NYA,CHA,New York,551.2472669034609,1764.1424387549164
45711,2018-08-28,TEX,LAN,Arlington,0.0,1968.2823893577572
45712,2018-08-29,ATL,TBA,Atlanta,0.0,8031.943293392625
45713,2018-08-29,CHN,NYN,Chicago,1911.921733357871,1146.7355698523086
45714,2018-08-29,CIN,MIL,Cincinnati,0.0,3013.707477296857
45715,2018-08-29,PHI,WAS,Philadelphia,1071.8284253498955,808.9772041838952
45716,2018-08-29,SDN,SEA,San Diego,0.0,1709.5638596003644
45717,2018-08-29,SFN,ARI,San Francisco,559.3369112665672,1052.42576183561
45718,2018-08-29,SLN,PIT,St. Louis,1405.7827860344305,731.7843239217964
