,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp
1463,1463,20000724,BAL,NYA,False,3,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,3,1,0,1,18,10,3,0,39,5,1,0,0,17,9,6,1
1464,1464,20000724,BOS,MIN,False,2,4,BOS07,Fenway Park,Boston,MA,39,11,2,0,1,19,6,0,0,34,3,2,0,1,18,9,1,0
1465,1465,20000724,CHA,KCA,False,7,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,44,11,2,1,0,18,8,4,0,36,4,3,0,2,21,2,4,0
1466,1466,20000724,DET,TBA,False,2,4,DET05,Comerica Park,Detroit,MI,42,9,1,0,0,19,5,7,1,33,3,0,2,0,23,3,2,0
1467,1467,20000724,SEA,OAK,False,6,4,SEA03,Safeco Field,Seattle,WA,39,9,0,0,0,20,6,4,0,44,9,1,0,1,18,6,8,1
1468,1468,20000724,TEX,ANA,False,5,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,50,6,2,1,2,27,8,4,0,53,7,1,0,3,31,4,6,1
1469,1469,20000725,ATL,FLO,False,6,5,ATL02,Turner Field,Atlanta,GA,43,13,0,1,1,18,7,3,0,36,4,1,0,1,22,2,6,0
1470,1470,20000725,CIN,HOU,False,4,7,CIN08,Cinergy Field,Cincinnati,OH,44,8,3,0,1,17,11,4,0,35,3,0,0,3,19,7,3,0
1471,1471,20000725,COL,LAN,False,4,6,DEN02,Coors Field,Denver,CO,38,4,2,0,2,23,3,4,0,39,10,1,0,0,23,3,2,0
1472,1472,20000725,NYN,MON,False,5,0,NYC17,Shea Stadium,New York,NY,36,4,1,0,0,19,8,4,0,39,11,1,0,0,17,6,4,0
1473,1473,20000725,PHI,CHN,False,7,8,PHI12,Veterans Stadium,Philadelphia,PA,39,1,3,2,1,17,10,5,0,45,10,3,0,1,20,7,3,1
1474,1474,20000725,PIT,MIL,False,1,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,7,2,0,1,20,10,4,0,41,4,1,0,1,28,5,1,1
1475,1475,20000725,SDN,SFN,False,3,2,SAN01,Qualcomm Stadium,San Diego,CA,38,3,3,0,1,20,7,4,0,32,9,1,0,0,18,4,0,0
1476,1476,20000725,SLN,ARI,False,7,3,STL09,Busch Stadium II,St. Louis,MO,34,4,1,0,0,23,2,4,0,40,3,2,0,2,15,9,9,0
1477,1477,20000725,BAL,NYA,False,1,19,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,14,1,0,5,20,5,7,0,37,6,2,0,1,23,3,2,0
1478,1478,20000725,BOS,MIN,False,2,4,BOS07,Fenway Park,Boston,MA,38,5,3,0,0,18,7,5,0,33,7,1,0,0,17,7,1,0
1479,1479,20000725,CHA,KCA,False,1,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,36,6,0,0,2,22,5,1,0,37,2,1,0,1,22,4,6,1
1480,1480,20000725,DET,TBA,False,6,4,DET05,Comerica Park,Detroit,MI,38,6,3,0,0,22,3,3,1,36,5,3,1,1,18,4,4,0
1481,1481,20000725,SEA,OAK,False,7,8,SEA03,Safeco Field,Seattle,WA,43,7,3,0,1,21,7,4,0,39,6,2,0,3,21,5,1,1
1482,1482,20000725,TEX,ANA,False,9,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,40,5,1,2,2,21,6,3,0,36,3,2,1,4,21,3,2,0
1483,1483,20000725,TOR,CLE,False,3,10,TOR02,Rogers Centre,Toronto,ONT,45,5,4,0,1,21,6,8,0,38,6,3,0,0,15,9,5,0
1484,1484,20000726,ATL,FLO,False,6,3,ATL02,Turner Field,Atlanta,GA,37,8,1,0,0,19,8,0,1,42,6,2,0,2,20,4,8,0
1485,1485,20000726,CIN,HOU,True,2,3,CIN08,Cinergy Field,Cincinnati,OH,37,8,0,0,3,19,6,1,0,34,4,1,0,1,21,5,2,0
1486,1486,20000726,COL,LAN,False,11,4,DEN02,Coors Field,Denver,CO,40,3,3,0,0,21,6,7,0,41,11,2,0,1,19,5,3,0
1487,1487,20000726,PHI,CHN,False,9,14,PHI12,Veterans Stadium,Philadelphia,PA,52,9,1,0,4,16,12,9,1,44,3,2,0,4,19,8,7,1
1488,1488,20000726,PIT,MIL,False,5,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,39,6,2,0,0,17,10,4,0,34,8,1,0,1,17,5,2,0
1489,1489,20000726,SDN,SFN,False,1,3,SAN01,Qualcomm Stadium,San Diego,CA,33,2,1,0,2,20,6,2,0,37,3,1,0,1,20,6,6,0
1490,1490,20000726,SLN,ARI,False,8,4,STL09,Busch Stadium II,St. Louis,MO,37,6,3,0,1,21,4,2,0,40,9,1,0,1,16,5,8,0
1491,1491,20000726,BAL,NYA,False,1,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,4,3,1,0,20,6,3,0,38,5,3,0,0,16,10,3,1
1492,1492,20000726,CHA,KCA,True,6,7,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,39,6,2,0,2,21,6,1,1,41,6,1,0,2,21,4,7,0
1493,1493,20000726,DET,TBA,False,2,6,DET05,Comerica Park,Detroit,MI,39,7,2,0,1,20,7,2,0,34,3,1,0,1,20,7,2,0
1494,1494,20000726,SEA,OAK,False,1,6,SEA03,Safeco Field,Seattle,WA,36,2,1,0,2,17,9,5,0,38,6,2,0,0,17,8,5,0
1495,1495,20000726,TEX,ANA,False,6,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,5,0,0,2,21,3,6,0,38,8,2,1,1,23,1,2,0
1496,1496,20000726,TOR,CLE,True,8,1,TOR02,Rogers Centre,Toronto,ONT,32,2,3,0,0,15,11,1,0,36,3,2,0,4,8,14,5,0
1497,1497,20000727,ATL,FLO,False,4,12,ATL02,Turner Field,Atlanta,GA,47,12,1,0,2,21,7,3,1,36,4,2,1,1,19,4,5,0
1498,1498,20000727,COL,LAN,True,11,16,DEN02,Coors Field,Denver,CO,52,13,4,0,3,21,6,5,0,45,11,2,0,2,21,5,4,0
1499,1499,20000727,NYN,MON,True,9,8,NYC17,Shea Stadium,New York,NY,44,6,3,0,0,21,6,7,1,42,9,5,1,0,19,3,5,0
1500,1500,20000727,NYN,MON,True,4,3,NYC17,Shea Stadium,New York,NY,37,6,0,0,1,26,3,1,0,33,5,1,0,1,18,5,3,0
1501,1501,20000727,PHI,CHN,True,1,4,PHI12,Veterans Stadium,Philadelphia,PA,44,7,4,1,0,16,10,6,0,38,3,3,1,0,15,12,4,0
1502,1502,20000727,PIT,MIL,False,3,4,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,7,1,0,1,21,4,0,0,33,6,0,1,0,18,7,1,0
1503,1503,20000727,SLN,ARI,False,5,17,STL09,Busch Stadium II,St. Louis,MO,52,10,5,0,4,16,13,4,0,41,7,1,0,2,16,10,4,1
1504,1504,20000727,ANA,CHA,False,5,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,43,14,1,1,2,18,4,3,0,38,8,0,1,0,19,7,3,0
1505,1505,20000727,KCA,TBA,False,5,8,KAN06,Kauffman Stadium,Kansas City,MO,42,7,3,0,0,22,6,3,1,41,12,2,0,0,18,8,1,0
1506,1506,20000727,MIN,NYA,False,9,3,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,5,3,0,1,18,7,2,0,41,8,4,0,0,18,5,6,0
1507,1507,20000727,OAK,BOS,False,4,5,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,3,3,1,1,22,7,5,0,42,4,3,0,3,21,8,3,0
1508,1508,20000727,SEA,TOR,False,2,7,SEA03,Safeco Field,Seattle,WA,47,12,4,0,0,17,8,6,0,35,5,2,0,0,18,7,2,1
1509,1509,20000727,TEX,DET,False,7,3,ARL02,Rangers Ballpark in Arlington,Arlington,TX,34,2,1,0,1,22,4,4,0,37,3,5,0,3,18,4,3,1
1510,1510,20000728,ATL,HOU,False,5,2,ATL02,Turner Field,Atlanta,GA,37,5,2,0,0,13,15,2,0,36,4,4,0,0,14,9,4,1
1511,1511,20000728,CHN,SFN,True,0,2,CHI11,Wrigley Field,Chicago,IL,37,3,1,0,1,16,9,7,0,36,6,1,0,0,19,7,3,0
1512,1512,20000728,FLO,ARI,False,1,4,MIA01,Sun Life Stadium,Miami,FL,37,3,3,0,0,19,6,6,0,35,5,1,0,0,19,8,2,0
1513,1513,20000728,MIL,COL,False,5,0,MIL05,County Stadium,Milwaukee,WI,35,6,2,0,0,21,3,2,1,33,6,0,1,1,14,9,1,1
1514,1514,20000728,MON,CIN,False,3,8,MON02,Stade Olympique,Montreal,QUE,44,7,4,0,1,23,4,5,0,34,8,0,0,0,22,3,1,0
1515,1515,20000728,NYN,SLN,False,3,2,NYC17,Shea Stadium,New York,NY,36,5,0,0,0,17,11,3,0,36,5,4,0,0,17,5,5,0
1516,1516,20000728,PHI,LAN,False,0,2,PHI12,Veterans Stadium,Philadelphia,PA,36,5,2,0,0,17,9,3,0,32,1,1,0,0,19,7,3,1
1517,1517,20000728,PIT,SDN,False,16,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,37,5,4,0,0,20,7,1,0,44,6,4,0,4,17,7,4,2
1518,1518,20000728,ANA,CHA,False,10,7,ANA01,Angel Stadium of Anaheim,Anaheim,CA,43,9,3,0,1,20,5,5,0,38,6,1,0,3,18,5,4,1
1519,1519,20000728,KCA,TBA,False,3,10,KAN06,Kauffman Stadium,Kansas City,MO,44,9,2,0,1,19,6,7,0,35,5,3,0,0,21,4,2,0
1520,1520,20000728,MIN,NYA,False,5,9,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,47,8,7,0,2,20,7,3,0,38,3,2,0,0,18,9,6,0
1521,1521,20000728,OAK,BOS,False,1,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,35,4,1,0,2,20,5,3,0,33,4,0,0,1,16,11,1,0
1522,1522,20000728,SEA,TOR,False,7,4,SEA03,Safeco Field,Seattle,WA,36,2,3,0,1,15,12,3,0,41,7,2,0,0,18,5,8,1
1523,1523,20000728,TEX,DET,False,11,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,4,2,0,2,23,4,2,0,41,8,4,0,2,19,4,3,1
1524,1524,20000729,ATL,HOU,True,13,5,ATL02,Turner Field,Atlanta,GA,38,8,2,1,1,21,5,0,0,48,11,1,0,2,20,6,8,0
1525,1525,20000729,CHN,SFN,True,8,1,CHI11,Wrigley Field,Chicago,IL,36,4,2,0,0,17,8,5,0,43,12,1,0,0,17,5,7,1
1526,1526,20000729,FLO,ARI,False,4,2,MIA01,Sun Life Stadium,Miami,FL,35,0,1,0,1,22,5,6,0,36,6,1,0,0,22,3,4,0
1527,1527,20000729,MIL,COL,False,2,10,MIL05,County Stadium,Milwaukee,WI,45,10,3,0,1,22,7,2,0,34,3,1,0,2,19,7,2,0
1528,1528,20000729,MON,CIN,False,3,4,MON02,Stade Olympique,Montreal,QUE,46,7,1,1,2,22,11,2,0,44,8,2,0,1,28,3,2,0
1529,1529,20000729,NYN,SLN,True,4,3,NYC17,Shea Stadium,New York,NY,39,3,2,0,2,19,7,6,0,37,3,0,0,2,21,1,10,0
1530,1530,20000729,PHI,LAN,False,3,0,PHI12,Veterans Stadium,Philadelphia,PA,38,6,0,0,0,19,8,5,0,34,3,4,0,0,17,6,4,0
1531,1531,20000729,PIT,SDN,False,10,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,33,4,2,0,0,19,6,2,0,41,11,3,0,2,17,6,2,0
1532,1532,20000729,ANA,CHA,True,6,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,42,6,3,0,0,22,5,6,0,37,5,2,0,4,16,7,3,0
1533,1533,20000729,BAL,CLE,True,3,14,BAL12,Oriole Park at Camden Yards,Baltimore,MD,52,15,3,0,2,19,7,6,0,36,7,1,0,1,19,7,1,0
1534,1534,20000729,BAL,CLE,False,4,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,39,8,2,0,0,22,3,4,0,31,5,2,0,1,15,6,2,0
1535,1535,20000729,KCA,TBA,False,1,2,KAN06,Kauffman Stadium,Kansas City,MO,34,2,0,0,2,18,8,4,0,34,6,0,0,1,23,3,0,1
1536,1536,20000729,MIN,NYA,False,6,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,31,2,0,0,0,16,11,2,0,41,5,2,0,1,19,5,9,0
1537,1537,20000729,OAK,BOS,False,12,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,6,1,0,0,17,9,3,0,44,5,4,1,1,15,10,8,0
1538,1538,20000729,SEA,TOR,True,6,5,SEA03,Safeco Field,Seattle,WA,53,6,2,0,1,23,15,6,0,58,11,4,0,1,22,10,8,2
1539,1539,20000729,TEX,DET,False,2,10,ARL02,Rangers Ballpark in Arlington,Arlington,TX,46,11,4,0,0,19,8,4,0,36,4,2,0,1,19,8,2,0
1540,1540,20000730,ATL,HOU,True,6,3,ATL02,Turner Field,Atlanta,GA,36,8,0,0,0,25,2,1,0,35,7,3,0,0,18,7,0,0
1541,1541,20000730,CHN,SFN,True,3,1,CHI11,Wrigley Field,Chicago,IL,30,2,1,0,1,17,8,1,0,36,7,2,0,1,19,4,3,0
1542,1542,20000730,FLO,ARI,True,4,3,MIA01,Sun Life Stadium,Miami,FL,36,3,1,0,2,19,8,3,0,37,5,4,0,1,11,13,3,0
1543,1543,20000730,MIL,COL,True,3,2,MIL05,County Stadium,Milwaukee,WI,37,5,1,0,1,25,2,3,0,31,2,0,0,3,17,7,2,0
1544,1544,20000730,MON,CIN,True,4,7,MON02,Stade Olympique,Montreal,QUE,41,4,5,1,1,19,8,3,0,42,5,1,0,2,18,9,7,0
1545,1545,20000730,NYN,SLN,True,4,2,NYC17,Shea Stadium,New York,NY,33,2,1,0,1,19,9,1,0,34,5,0,0,2,18,6,3,0
1546,1546,20000730,PHI,LAN,True,3,2,PHI12,Veterans Stadium,Philadelphia,PA,37,2,2,0,0,23,4,6,0,37,8,1,0,0,19,3,6,0
1547,1547,20000730,PIT,SDN,True,8,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,44,10,1,1,2,17,8,5,0,44,7,4,0,2,24,2,4,1
1548,1548,20000730,ANA,CHA,False,7,11,ANA01,Angel Stadium of Anaheim,Anaheim,CA,55,12,5,0,1,25,8,4,0,45,8,2,1,1,21,8,4,0
1549,1549,20000730,BAL,CLE,True,10,7,BAL12,Oriole Park at Camden Yards,Baltimore,MD,44,6,0,0,3,21,5,8,1,42,10,2,0,0,21,3,5,1
1550,1550,20000730,KCA,TBA,True,6,7,KAN06,Kauffman Stadium,Kansas City,MO,47,8,2,1,1,25,4,6,0,45,9,2,1,0,23,5,3,2
1551,1551,20000730,MIN,NYA,True,4,7,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,11,1,0,0,19,6,5,0,40,6,3,0,0,18,8,5,0
1552,1552,20000730,OAK,BOS,True,5,2,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,32,4,0,0,2,23,2,1,0,32,1,0,0,2,20,4,5,0
1553,1553,20000730,SEA,TOR,True,10,6,SEA03,Safeco Field,Seattle,WA,39,8,0,0,2,17,7,2,3,41,3,0,0,2,19,5,11,1
1554,1554,20000730,TEX,DET,False,7,8,ARL02,Rangers Ballpark in Arlington,Arlington,TX,43,6,3,1,1,16,10,4,2,45,8,4,0,0,22,5,6,0
1555,1555,20000731,CHN,COL,False,2,0,CHI11,Wrigley Field,Chicago,IL,34,4,0,0,0,22,5,3,0,31,7,0,0,1,18,3,2,0
1556,1556,20000731,FLO,HOU,False,2,4,MIA01,Sun Life Stadium,Miami,FL,39,5,2,0,1,26,0,5,0,36,8,0,1,0,18,6,3,0
1557,1557,20000731,MIL,SFN,False,3,4,MIL05,County Stadium,Milwaukee,WI,45,4,0,0,1,24,9,7,0,42,2,0,1,1,24,9,4,1
1558,1558,20000731,MON,SLN,False,0,4,MON02,Stade Olympique,Montreal,QUE,36,5,3,0,2,20,5,1,0,33,6,0,0,0,20,6,1,0
1559,1559,20000731,NYN,CIN,False,0,6,NYC17,Shea Stadium,New York,NY,39,7,3,0,0,18,9,2,0,37,6,2,0,0,20,6,3,0
1560,1560,20000731,SDN,PHI,False,4,1,SAN01,Qualcomm Stadium,San Diego,CA,33,3,0,0,1,23,4,2,0,33,4,1,1,1,16,6,4,0
1561,1561,20000731,ANA,DET,False,5,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,3,0,2,23,2,2,0,36,5,0,0,2,12,13,3,1
1562,1562,20000731,BAL,MIN,False,6,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,38,6,2,0,1,21,5,3,0,34,6,2,0,1,16,7,2,0
1563,1563,20000731,OAK,TOR,False,6,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,31,2,1,0,1,21,5,1,0,38,5,5,0,2,19,4,2,1
1564,1564,20000731,SEA,BOS,False,5,8,SEA03,Safeco Field,Seattle,WA,43,8,1,0,2,23,5,4,0,36,2,0,0,1,21,5,7,0
1565,1565,20000801,ARI,ATL,False,2,4,PHO01,Chase Field,Phoenix,AZ,36,4,2,0,2,20,7,0,1,31,1,1,0,0,21,5,3,0
1566,1566,20000801,CHN,COL,True,1,2,CHI11,Wrigley Field,Chicago,IL,38,6,1,0,0,19,7,4,1,34,1,1,0,0,14,14,4,0
1567,1567,20000801,FLO,HOU,False,3,4,MIA01,Sun Life Stadium,Miami,FL,33,2,0,0,0,19,8,4,0,36,5,0,1,0,18,8,3,1
1568,1568,20000801,MIL,SFN,False,8,13,MIL05,County Stadium,Milwaukee,WI,55,13,2,0,2,26,1,8,3,41,8,0,1,1,19,8,3,1
1569,1569,20000801,MON,SLN,False,4,0,MON02,Stade Olympique,Montreal,QUE,35,3,2,0,0,15,12,3,0,35,7,0,1,1,14,7,5,0
1570,1570,20000801,NYN,CIN,False,3,2,NYC17,Shea Stadium,New York,NY,37,7,1,1,0,20,7,1,0,35,8,1,0,0,17,5,4,0
1571,1571,20000801,PIT,LAN,False,6,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,35,4,2,0,0,22,5,2,0,38,8,3,0,1,21,3,1,1
1572,1572,20000801,PIT,LAN,False,3,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,4,1,1,1,19,8,6,1,41,4,2,0,2,15,12,6,0
1573,1573,20000801,SDN,PHI,False,10,9,SAN01,Qualcomm Stadium,San Diego,CA,46,4,4,0,3,23,9,3,0,50,8,3,0,2,23,7,7,0
1574,1574,20000801,ANA,DET,False,3,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,40,5,3,0,2,22,4,4,0,37,5,2,0,1,20,6,3,0
1575,1575,20000801,BAL,MIN,False,10,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,32,1,0,0,0,14,15,2,0,41,8,2,0,3,18,5,5,0
1576,1576,20000801,NYA,KCA,False,5,4,NYC16,Yankee Stadium I,New York,NY,35,3,3,0,0,17,8,4,0,41,6,2,0,1,16,6,10,0
1577,1577,20000801,OAK,TOR,True,3,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,6,0,1,0,22,7,3,1,38,5,0,0,1,16,10,3,3
1578,1578,20000801,SEA,BOS,False,5,4,SEA03,Safeco Field,Seattle,WA,75,8,3,0,1,49,5,9,0,68,9,0,1,2,36,16,4,0
1579,1579,20000801,TBA,CLE,False,6,5,STP01,Tropicana Field,St. Petersburg,FL,39,7,1,0,2,20,7,2,0,37,5,1,0,1,13,10,7,0
1580,1580,20000801,TEX,CHA,False,3,4,ARL02,Rangers Ballpark in Arlington,Arlington,TX,38,8,3,0,1,19,5,2,0,35,6,1,0,0,18,6,4,0
1581,1581,20000802,ARI,ATL,False,2,0,PHO01,Chase Field,Phoenix,AZ,33,6,0,0,0,22,4,1,0,31,4,2,0,0,17,6,2,0
1582,1582,20000802,CHN,COL,True,3,2,CHI11,Wrigley Field,Chicago,IL,36,2,1,0,1,25,3,4,0,33,6,1,0,1,17,5,2,1
1583,1583,20000802,FLO,HOU,False,5,4,MIA01,Sun Life Stadium,Miami,FL,40,6,3,0,2,18,6,5,0,37,6,1,0,1,22,2,4,1
1584,1584,20000802,MIL,SFN,True,6,4,MIL05,County Stadium,Milwaukee,WI,38,4,1,0,1,22,3,5,2,35,5,1,0,2,20,4,3,0
1585,1585,20000802,MON,SLN,False,7,10,MON02,Stade Olympique,Montreal,QUE,42,6,1,1,3,19,5,7,0,40,6,3,0,2,19,6,4,0
1586,1586,20000802,NYN,CIN,True,2,1,NYC17,Shea Stadium,New York,NY,34,4,1,0,0,18,9,1,1,31,3,3,0,1,16,7,1,0
1587,1587,20000802,PIT,LAN,True,5,11,PIT07,Three Rivers Stadium,Pittsburgh,PA,47,7,3,0,1,22,6,8,0,38,6,2,0,2,21,4,3,0
1588,1588,20000802,SDN,PHI,False,5,2,SAN01,Qualcomm Stadium,San Diego,CA,37,6,2,0,0,18,9,2,0,33,7,2,0,0,16,7,1,0
1589,1589,20000802,ANA,DET,True,3,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,7,1,0,1,22,3,3,1,37,4,4,1,0,20,6,2,0
1590,1590,20000802,BAL,MIN,True,6,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,11,3,0,0,21,5,6,0,43,7,3,2,0,21,4,6,0
1591,1591,20000802,NYA,KCA,True,1,4,NYC16,Yankee Stadium I,New York,NY,40,8,3,0,0,18,8,3,0,35,2,0,0,0,20,5,7,1
1592,1592,20000802,OAK,TOR,True,5,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,37,6,2,0,2,18,6,2,1,36,11,0,0,1,14,8,2,0
1593,1593,20000802,SEA,BOS,False,2,5,SEA03,Safeco Field,Seattle,WA,39,5,3,0,0,22,5,4,0,32,5,0,0,0,18,7,2,0
1594,1594,20000802,TBA,CLE,False,3,5,STP01,Tropicana Field,St. Petersburg,FL,41,11,0,0,1,22,4,3,0,34,4,1,0,0,20,6,3,0
1595,1595,20000802,TEX,CHA,False,7,2,ARL02,Rangers Ballpark in Arlington,Arlington,TX,37,3,1,0,0,20,7,6,0,42,8,5,0,0,23,1,5,0
1596,1596,20000803,ARI,ATL,False,8,4,PHO01,Chase Field,Phoenix,AZ,34,6,2,0,2,20,4,0,0,40,7,2,0,2,18,6,4,1
1597,1597,20000803,FLO,HOU,True,4,3,MIA01,Sun Life Stadium,Miami,FL,35,5,0,0,1,21,6,2,0,35,11,0,0,0,19,3,1,1
1598,1598,20000803,SDN,CHN,True,6,5,SAN01,Qualcomm Stadium,San Diego,CA,39,6,4,0,0,18,9,2,0,35,5,2,0,1,17,6,4,0
1599,1599,20000803,SFN,PIT,False,10,2,SFO03,Oracle Park,San Francisco,CA,38,6,0,0,1,14,13,3,1,41,5,5,0,2,14,9,6,0
1600,1600,20000803,NYA,KCA,False,3,2,NYC16,Yankee Stadium I,New York,NY,37,5,0,0,0,19,10,2,1,39,4,1,0,1,21,4,8,0
1601,1601,20000803,TBA,CLE,False,1,5,STP01,Tropicana Field,St. Petersburg,FL,38,7,1,0,1,16,10,3,0,32,5,0,0,1,16,8,2,0
1602,1602,20000803,TOR,TEX,False,3,1,TOR02,Rogers Centre,Toronto,ONT,31,3,0,0,1,20,6,1,0,39,9,3,0,0,13,10,4,0
1603,1603,20000804,ARI,NYN,False,1,6,PHO01,Chase Field,Phoenix,AZ,43,8,3,0,0,18,10,3,1,33,6,0,0,0,22,5,0,0
1604,1604,20000804,CIN,FLO,False,1,2,CIN08,Cinergy Field,Cincinnati,OH,36,8,2,0,0,21,3,2,0,34,5,3,0,0,18,7,1,0
1605,1605,20000804,COL,PHI,False,8,1,DEN02,Coors Field,Denver,CO,35,5,2,0,0,24,2,2,0,42,9,1,0,3,21,5,2,1
1606,1606,20000804,HOU,MON,False,7,6,HOU03,Minute Maid Park,Houston,TX,44,10,2,1,1,17,10,3,0,37,8,0,1,3,16,6,2,1
1607,1607,20000804,LAN,MIL,False,2,1,LOS03,Dodger Stadium,Los Angeles,CA,32,5,1,0,0,11,14,1,0,35,5,1,0,1,18,5,5,0
1608,1608,20000804,SDN,CHN,False,11,9,SAN01,Qualcomm Stadium,San Diego,CA,42,11,1,0,1,19,7,3,0,42,7,3,1,2,18,6,5,0
1609,1609,20000804,SFN,PIT,False,5,3,SFO03,Oracle Park,San Francisco,CA,38,9,0,0,2,20,4,3,0,38,8,1,1,0,17,4,7,0
1610,1610,20000804,SLN,ATL,False,4,6,STL09,Busch Stadium II,St. Louis,MO,43,6,3,0,1,24,4,5,0,45,8,1,0,1,21,6,8,0
1611,1611,20000804,BOS,KCA,False,5,4,BOS07,Fenway Park,Boston,MA,38,7,1,0,0,21,5,4,0,34,7,2,1,1,16,4,3,0
1612,1612,20000804,CHA,OAK,False,3,5,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,38,5,2,0,1,17,8,4,1,36,5,2,0,1,20,3,4,1
1613,1613,20000804,CLE,ANA,False,11,10,CLE08,Progressive Field,Cleveland,OH,44,7,4,2,0,18,8,5,0,41,9,1,0,3,17,7,4,0
1614,1614,20000804,DET,MIN,False,1,3,DET05,Comerica Park,Detroit,MI,40,7,3,0,0,21,7,2,0,32,4,0,0,0,23,4,1,0
1615,1615,20000804,NYA,SEA,False,13,6,NYC16,Yankee Stadium I,New York,NY,44,10,4,0,1,19,6,4,0,43,9,5,0,2,17,6,3,1
1616,1616,20000804,TBA,BAL,False,9,10,STP01,Tropicana Field,St. Petersburg,FL,67,8,5,2,2,28,14,7,1,65,8,1,1,2,34,10,8,1
1617,1617,20000804,TOR,TEX,False,10,8,TOR02,Rogers Centre,Toronto,ONT,40,6,2,0,2,21,5,4,0,44,10,3,0,1,22,3,3,2
1618,1618,20000805,ARI,NYN,False,2,6,PHO01,Chase Field,Phoenix,AZ,43,12,1,0,1,15,11,3,0,39,8,2,0,1,23,3,2,0
1619,1619,20000805,CIN,FLO,False,5,10,CIN08,Cinergy Field,Cincinnati,OH,55,6,5,0,2,21,10,11,0,53,13,1,1,0,26,6,6,0
1620,1620,20000805,COL,PHI,True,7,6,DEN02,Coors Field,Denver,CO,40,4,1,1,3,20,8,3,0,45,11,3,0,1,21,5,4,0
1621,1621,20000805,HOU,MON,False,9,10,HOU03,Minute Maid Park,Houston,TX,46,8,0,2,4,26,4,2,0,47,7,6,0,2,21,5,6,0
1622,1622,20000805,LAN,MIL,False,2,4,LOS03,Dodger Stadium,Los Angeles,CA,45,5,2,0,3,20,10,5,0,37,4,1,0,2,16,11,3,0
1623,1623,20000805,SDN,CHN,False,3,6,SAN01,Qualcomm Stadium,San Diego,CA,39,6,3,0,1,23,3,2,1,35,5,1,0,2,19,7,1,0
1624,1624,20000805,SFN,PIT,True,2,7,SFO03,Oracle Park,San Francisco,CA,46,10,3,0,0,19,9,5,0,37,7,1,0,1,25,1,2,0
1625,1625,20000805,SLN,ATL,True,5,0,STL09,Busch Stadium II,St. Louis,MO,30,4,1,0,0,19,5,1,0,39,6,1,0,1,16,6,8,1
1626,1626,20000805,BOS,KCA,True,5,7,BOS07,Fenway Park,Boston,MA,41,10,3,0,0,22,4,2,0,42,4,3,0,1,25,2,7,0
1627,1627,20000805,CHA,OAK,False,4,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,40,6,0,0,1,17,12,3,1,39,6,2,0,1,25,3,2,0
1628,1628,20000805,CLE,ANA,True,6,3,CLE08,Progressive Field,Cleveland,OH,36,4,1,0,1,17,8,4,1,38,13,3,0,0,18,2,2,0
